publication_date,coach,name,prompt,left_option,right_option
8367,automatic,Martina Ruby,sentence,I don’t know if I will have time for that.,
8367,automatic,Eve Miles,sentence,The gas prices are currently rising.,
8367,automatic,Eve Miles,difference,trouble,terribly
8367,automatic,Eve Miles,sentence,I've recently gained a new client.,
8367,automatic,Martina Ruby,sentence,"The more I study, the easier it is for me to express myself.",
8367,automatic,Eve Miles,sentence,It wasn't easy to wake up in the morning today.,
8367,automatic,Martina Ruby,sentence,It will be easier for me to get there by car.,
8367,automatic,Susanne Sutton,difference,teach,learn
8367,automatic,Susanne Sutton,past,teach,
8367,automatic,Claudine Gross,sentence,I didn't remember what his name was.,
8367,automatic,Claudine Gross,conjugation,choose,
8367,automatic,Susanne Sutton,difference,death,died
8367,automatic,Susanne Sutton,difference,in the end,at the end
8367,automatic,Susanne Sutton,sentence,I'm happy to see you!,
8367,automatic,Susanne Sutton,sentence,I have always wanted to be an astronaut.,
8367,automatic,Susanne Sutton,change,to,
8367,automatic,Susanne Sutton,difference,told,said
8367,automatic,Claudine Gross,difference,little,few
8367,automatic,Monica Grimm,sentence,I’m the only person who knows the truth.,
8367,automatic,Monica Grimm,difference,tell,say
8367,automatic,Monica Grimm,sentence,My mom told me it would be okay.,
8367,automatic,Monica Grimm,sentence,I was happy when you told me you felt better.,
8367,automatic,Monica Grimm,sentence,She said she needed a break.,
8367,automatic,Monica Grimm,sentence,She said she had broken her leg.,
8367,automatic,John Connell,conjugation,hit,
8367,automatic,John Connell,difference,both,either
8367,automatic,John Connell,difference,in a hospital,at a hospital
8367,automatic,Monica Grimm,difference,I've been trying to learn English for a long time.,
8367,automatic,Monica Grimm,sentence,I've been working from home since Friday.,
8367,automatic,John Connell,sentence,I thought I was better than him.,
8367,automatic,John Connell,sentence,I've known you for a long time.,
8367,automatic,John Connell,sentence,I've always wanted to move abroad.,
8367,automatic,Monica Grimm,sentence,Let's meet tomorrow.,
8367,automatic,John Connell,sentence,The client said they weren't happy.,
8367,automatic,John Connell,sentence,I thought it was a mistake.,
8367,automatic,Monica Grimm,sentence,I've been going to the gym for two months.,
8367,automatic,John Connell,sentence,I promised we'd meet next week.,
8367,automatic,Monica Grimm,difference,your,yours
8367,automatic,Monica Grimm,difference,my,mine
8367,automatic,John Connell,conjugation,wear,
8367,automatic,John Connell,sentence,What made you do that?,
8367,automatic,John Connell,sentence,It made me realize the problem.,
8367,automatic,Monica Grimm,difference,to,too
8367,automatic,Isabel Cain,adjective,bad,
8367,automatic,Isabel Cain,sentence,I thought it would be a challenge.,
8367,automatic,Camille Dew,difference,history,story
8367,automatic,Isabel Cain,sentence,I didn't have time to read the article.,
8367,automatic,Isabel Cain,difference,staff,stuff
8367,automatic,Camille Dew,plural,crisis,
8367,automatic,Isabel Cain,sentence,Let me help you.,
8367,automatic,Camille Dew,difference,cover for sb,cover sb
8367,automatic,Isabel Cain,difference,drop off,pick up
8367,automatic,Anna Patton,difference,too little,too few
8367,automatic,Anna Patton,difference,so,such
8367,automatic,Justina Stanley,difference,few,a few
8367,automatic,Justina Stanley,sentence,I have a few good friends.,
8367,automatic,Justina Stanley,sentence,I have few good friends.,
8367,automatic,Anna Patton,difference,lose,loose
8368,automatic,Maddie Yates,sentence,What does it look like?,
8368,automatic,Maddie Yates,difference,amount,number
8368,automatic,Maddie Mills,difference,asked,pleased
8368,automatic,Maddie Mills,difference,tense,time
8368,automatic,Martin Hale,difference,amount,number
8368,automatic,Martin Hale,past,come,
8368,automatic,Martin Hale,sentence,Everyone makes mistakes.,
8368,automatic,Martin Hale,sentence,I’m making fewer mistakes now.,
8368,automatic,Martin Hale,sentence,I don't have to work today.,
8368,automatic,Martin Hale,sentence,You don't have to do anything about it.,
8368,automatic,Martin Hale,past,"If you passed this exam, you must've studied hard.",
8368,automatic,Martin Hale,sentence,You must've been tired after the trip.,
8368,automatic,Martin Hale,difference,see sb do sth,see sb doing sth
8368,automatic,Justina Stanley,difference,fluent,fluently
8368,automatic,Maddie Yates,difference,all,every
8368,automatic,Maddie Yates,change,to,
8368,automatic,Jack Russell,difference,interesting,curious
8368,automatic,Jack Russell,sentence,I called the owner of the place.,
8368,automatic,Jack Russell,sentence,"If you aren't careful, you'll end up in jail.",
8368,automatic,Jack Russell,sentence,The gas prices are currently rising.,
8368,automatic,Jack Russell,sentence,When did it happen?,
8368,automatic,Jack Russell,sentence,I haven't seen you for a long time,
8368,automatic,Jack Russell,sentence,I've never complained about it.,
8368,automatic,Maddie Lin,adjective,small,
8368,automatic,Maddie Lin,past,can do,
8368,automatic,Margaret Morgan,difference,had to,must've
8368,automatic,Margaret Morgan,sentence,That hospital was built many years ago.,
8368,automatic,Margaret Morgan,difference,a trial,a trail
8368,automatic,Margaret Morgan,sentence,Your application is being processed.,
8368,automatic,Margaret Morgan,sentence,The system is being developed.,
8368,automatic,Maddie Lin,difference,say,tell
8368,automatic,Maddie Lin,sentence,She said she had broken her leg.,
8368,automatic,Michael Cain,difference,who,which
8368,automatic,Michael Cain,difference,study,learn
8368,automatic,Maddie Mayer,sentence,The article was written a year ago.,
8368,automatic,Michael Cain,difference,few,a few
8368,automatic,Michael Cain,difference,search,search for
8368,automatic,Michael Cain,sentence,"When I was taking a shower, my phone rang.",
8368,automatic,Michael Cain,sentence,I was watching a movie when somebody came into the room.,
8368,automatic,Maddie Mayer,sentence,I’ll call you once I’m in town.,
8368,automatic,Maddie Mayer,sentence,We'll go for a coffee once the weather is good.,
8368,automatic,Maddie Mayer,comma before,but,
8368,automatic,Maddie Mayer,difference,pay-rise,pay-raise
8368,automatic,Michael Cain,sentence,It's all I can do now.,
8368,automatic,Michael Cain,difference,time,a time
8368,automatic,Damien Bean,conjugation,choose,
8368,automatic,Damien Bean,sentence,It'll be just the four of us.,
8368,automatic,Damien Bean,difference,additionally,additional
8368,automatic,Kate Long,difference,all the,the whole
8368,automatic,Damien Bean,difference,admit sth,admit to sth
8368,automatic,Damien Bean,difference,a time,time
8368,automatic,Kate Long,tense,intensions,
8368,automatic,Kate Long,sentence,Do you really want me to leave?,
8368,automatic,Kate Long,sentence,I want you to focus on your job.,
8368,automatic,Kate Long,sentence,I want you to be happy.,
8369,automatic,Anette Gray,sentence,You’re such a nice person.,
8369,automatic,Anette Gray,sentence,It’s such a hard subject.,
8369,automatic,Anette Gray,sentence,It was the first time I had seen such a thing.,
8369,automatic,Anette Gray,sentence,I'm leaving in a month.,
8369,automatic,Anette Gray,synonym,the rich,
8369,automatic,Anette Gray,difference,I don't see anything,I don't see nothing
8369,automatic,Anette Gray,sentence,There's no free table for you.,
8369,automatic,Anette Gray,sentence,It won't be noticed by anyone.,
8369,automatic,Anette Gray,difference,a contact,contact
8369,automatic,Anette Gray,sentence,I'm looking forward to doing it.,
8369,automatic,Eve Miles,difference,housework,homework
8369,automatic,Eve Miles,difference,I left,I stayed
8369,automatic,Eve Miles,difference,I did,I was doing
8369,automatic,Eve Miles,sentence,Will you take a look at it?,
8369,automatic,Eve Miles,sentence,When will you give me the money back?,
8369,automatic,Eve Miles,sentence,What should I write down?,
8369,automatic,Eve Miles,sentence,Who do you want to spend the rest of your life with?,
8369,automatic,Eve Miles,sentence,Who would you like me to talk to?,
8369,automatic,Julia Hogan,difference,today's,today
8369,automatic,Julia Hogan,sentence,I will be able to visit you next month.,
8369,automatic,Alexandra Lee,difference,didn't have,hadn't
8369,automatic,Alexandra Lee,sentence,Don’t you understand that I won’t give it to you?,
8369,automatic,Alexandra Lee,sentence,Give it to me!,
8369,automatic,Alexandra Lee,plural,wife,
8369,automatic,Anna Forney,difference,grade,class
8369,automatic,Anna Forney,sentence,I don't know what you call it in English.,
8369,automatic,Anna Forney,sentence,I don't know what your name is.,
8369,automatic,Anna Forney,change,will/would,
8369,automatic,Matt Carpenter,adjective,Denmark,
8369,automatic,Matt Carpenter,difference,to be scared of,to be scared about
8369,automatic,Matt Carpenter,difference,too,either
8369,automatic,Matt Carpenter,sentence,I don't know it either.,
8369,automatic,Matt Carpenter,difference,either,neither
8370,automatic,Dorothy Slone,difference,less,fewer
8370,automatic,Dorothy Slone,sentence,Do you want me to help you?,
8370,automatic,Dorothy Slone,sentence,I want you to be happy.,
8370,automatic,Dorothy Slone,sentence,I want my boss to give me a raise.,
8370,automatic,Dorothy Slone,sentence,My mom wants me to stay at home.,
8370,automatic,Dorothy Slone,difference,terrifying,terrified
8370,automatic,Dorothy Slone,sentence,I didn't want anyone to find it.,
8370,automatic,Dorothy Slone,sentence,I didn't want the truth to come out.,
8370,automatic,Dorothy Slone,difference,a few,few
8370,automatic,Dorothy Slone,sentence,I went to the store after I had gone home.,
8370,automatic,Dorothy Slone,sentence,I'd rather go to work earlier.,
8370,automatic,Joanna Day,difference,TRUE,truth
8370,automatic,Joanna Day,difference,in the end,at the end
8370,automatic,Joanna Day,difference,truth,TRUE
8370,automatic,Michael Edwards,sentence,"If I'm not at home, wait for me.",
8370,automatic,Michael Edwards,sentence,"If you aren't careful, you'll end up in jail.",
8370,automatic,Michael Edwards,difference,tense,time
8370,automatic,Michael Edwards,sentence,I watched the whole season.,
8370,automatic,Michael Edwards,difference,second,the other
8370,automatic,Michael Edwards,difference,other,others
8370,automatic,Michael Edwards,pronunciation,the end,
8370,automatic,Michael Edwards,pronunciation,the beginning,
8370,automatic,Agnes Chapman,difference,cut your hair,have your hair cut
8370,automatic,Margaret Usher,past,choose,
8370,automatic,Margaret Usher,difference,every,all
8370,automatic,Margaret Usher,sentence,It was the first time I had seen such a thing.,
8370,automatic,Margaret Usher,sentence,It's the first time I've seen such a thing.,
8370,automatic,Adam Hunt,sentence,What does it look like?,
8370,automatic,Adam Hunt,sentence,I don't know what it looks like.,
8370,automatic,Adam Hunt,sentence,I suggested that the team finish the meeting.,
8370,automatic,Adam Hunt,sentence,The doctor suggested that I rest more.,
8374,automatic,Paul Baker,past,leave,
8374,automatic,Paul Baker,difference,until,til
8374,automatic,Paul Baker,sentence,What does your girlfriend do?,
8374,automatic,Paul Baker,difference,so,such
8374,automatic,Paul Baker,sentence,You’re such a nice person.,
8374,automatic,Paul Baker,sentence,There's no such person here.,
8374,automatic,Paul Baker,sentence,My friend told me she'd had an accident.,
8374,automatic,Paul Baker,difference,afraid of sth,afraid about sth
8374,automatic,Eve Miles,difference,rent out,rent
8374,automatic,Eve Miles,sentence,I am not sure I will be able to drive the car.,
8374,automatic,Eve Miles,sentence,Today's going fast.,
8374,automatic,Eve Miles,sentence,I must've forgotten about the task.,
8374,automatic,Eve Miles,sentence,You must've been tired after work yesterday.,
8374,automatic,Eve Miles,sentence,You must've been tired after the trip.,
8374,automatic,Eve Miles,sentence,I had to go to work yesterday.,
8374,automatic,Susanne Sutton,sentence,I thought I was better than him.,
8374,automatic,Susanne Sutton,sentence,A car hit him when he was running.,
8374,automatic,Susanne Sutton,sentence,I thought I'd feel better.,
8374,automatic,Susanne Sutton,sentence,She said she needed a break.,
8374,automatic,Susanne Sutton,sentence,My mom told me it would be okay.,
8374,automatic,Susanne Sutton,sentence,I promised we'd meet next week.,
8374,automatic,Susanne Sutton,difference,told,said
8374,automatic,Susanne Sutton,difference,I've eaten,I ate
8374,automatic,Susanne Sutton,sentence,I've been there already.,
8374,automatic,Susanne Sutton,sentence,I could've taken an umbrella because it's raining.,
8374,automatic,Susanne Sutton,sentence,I should've done my homework yesterday.,
8374,automatic,John Connell,comma before,that,
8374,automatic,John Connell,comma before,because,
8374,automatic,Claudine Gross,past,choose,
8374,automatic,Claudine Gross,difference,present,presence
8374,automatic,John Connell,sentence,You would've passed the test if you'd studied for it.,
8374,automatic,John Connell,sentence,I must've forgotten about the task.,
8374,automatic,John Connell,sentence,I've never seen this rule until now.,
8374,automatic,Isabel Cain,difference,few,a few
8374,automatic,Isabel Cain,change,for,
8374,automatic,Anna Patton,difference,since,for
8374,automatic,Anna Patton,sentence,"My friends wanted to buy a car, but they couldn't afford one.",
8374,automatic,Anna Patton,sentence,"I have a lot of health problems, including mental ones.",
